,Date_and_Time,Tweet_Id,User,Tweet,Like_Count,Retweet_Count,Lang,Location,Country,Cleaned_Tweets,POS_tagged,Lemma
142,2022-07-31 13:46:29+00:00,1553738873276010496,hobbyherbs,"Celebrate this teej with hobbg herbs

💫 Add Highly Nutrition food to your diet.

https://t.co/H1do1KGylE

➡️ Availa… https://t.co/7FWxrJZbSk",0,0,en,India,India,"celebrate,this,teej,with,hobbg,herbs,highly,nutrition,food,your,diet,availa","[('celebrate', 'n'), (',', None), (',', None), ('teej', 'n'), (',', None), (',', None), ('hobbg', 'n'), (',', None), ('herbs', 'n'), (',', None), ('highly', 'r'), (',', None), ('nutrition', 'n'), (',', None), ('food', 'n'), (',', None), (',', None), ('diet', 'a'), (',', None), ('availa', 'a')]",celebrate teej hobbg herb highly nutrition food diet availa
143,2022-07-31 13:11:03+00:00,1553729959554056193,JagoBharathJago,‘#LifeCycle analyses shows a plant-based diet is most #nutritious with least #environmental impacts’… https://t.co/SGvyT8Yl2v,2,2,en,"Goregaon, Mumbai",India,"analyses,shows,plantbased,diet,most,with,least,impacts","[('analyses', 'n'), (',', None), ('shows', 'n'), (',', None), ('plantbased', 'v'), (',', None), ('diet', 'a'), (',', None), (',', None), (',', None), ('least', 'a'), (',', None), ('impacts', 'n')]",analysis show plantbased diet least impact
144,2022-07-31 13:02:01+00:00,1553727686136467456,impactology,"Vegan in the Philippines: how plant-based diet is spreading in a country that loves its meat dishes 

https://t.co/V0U2Mi429p via @scmpnews",0,0,en,"Mumbai, India",India,"vegan,philippines,plantbased,diet,spreading,country,that,loves,meat,dishes","[('vegan', 'n'), (',', None), ('philippines', 'n'), (',', None), ('plantbased', 'v'), (',', None), ('diet', 'a'), (',', None), ('spreading', 'v'), (',', None), ('country', 'n'), (',', None), (',', None), ('loves', 'n'), (',', None), ('meat', 'n'), (',', None), ('dishes', 'n')]",vegan philippine plantbased diet spread country love meat dish
145,2022-07-30 17:21:40+00:00,1553430638463795201,justryin2live,"@LeeWaun Wish I could be a vegan, but my family has issues with low blood sugar. I wasn't a big meat eater as a kid… https://t.co/NNECiKKlX0",0,0,en,Indy,India,"wish,could,vegan,family,issues,with,blood,sugar,wasnt,meat,eater","[('wish', 'n'), (',', None), ('could', None), (',', None), ('vegan', 'v'), (',', None), ('family', 'n'), (',', None), ('issues', 'n'), (',', None), (',', None), ('blood', 'n'), (',', None), ('sugar', 'n'), (',', None), ('wasnt', 'n'), (',', None), ('meat', 'n'), (',', None), ('eater', 'n')]",wish vegan family issue blood sugar meat eater
146,2022-07-30 17:19:17+00:00,1553430040473350146,mugdhap,"What’s the best diet for you? 

Carnivore  ❌
Vegan❌
Keto  ❌
CICO ❌
Low Carb ❌
Low Fat ❌
Grandmom’s Diet ❌

Diet tai… https://t.co/r5a1LeVoU3",7,3,en,"Pune, India",India,"whats,best,diet,carnivore,veganketo,cico,carb,grandmoms,diet,diet","[('whats', 'n'), (',', None), ('best', 'a'), (',', None), ('diet', 'a'), (',', None), ('carnivore', 'n'), (',', None), ('veganketo', 'n'), (',', None), ('cico', 'n'), (',', None), ('carb', 'n'), (',', None), ('grandmoms', 'n'), (',', None), ('diet', 'a'), (',', None), ('diet', 'a')]",best diet carnivore veganketo cico carb grandmoms diet diet
147,2022-07-30 14:16:25+00:00,1553384019106344966,healthmall_in,"Diet &amp; Vegan food supplements are available;
https://t.co/0Zfggxz6tY
Hurry Up, Buy Now at Discounted Rate
Call Us N… https://t.co/qjt8SMCPNe",0,0,en,"Mumbai, India",India,"diet,vegan,food,supplements,availablehurry,discounted,ratecall","[('diet', 'a'), (',', None), ('vegan', 'a'), (',', None), ('food', 'n'), (',', None), ('supplements', 'n'), (',', None), ('availablehurry', 'n'), (',', None), ('discounted', 'v'), (',', None), ('ratecall', 'v')]",diet vegan food supplement availablehurry discount ratecall
148,2022-07-30 14:14:45+00:00,1553383600485441538,healthmall_in,"All type of diet &amp; vegan food supplements are available;
https://t.co/0Zfggxz6tY
Hurry Up, Buy Now at Discounted Ra… https://t.co/2h9vyDPFqE",0,0,en,"Mumbai, India",India,"type,diet,vegan,food,supplements,availablehurry,discounted","[('type', 'n'), (',', None), ('diet', 'a'), (',', None), ('vegan', 'a'), (',', None), ('food', 'n'), (',', None), ('supplements', 'n'), (',', None), ('availablehurry', 'n'), (',', None), ('discounted', 'v')]",type diet vegan food supplement availablehurry discount
149,2022-07-30 13:05:52+00:00,1553366265422495744,ORTHODOX_MIND,@ShayarImran Congress constitution states all leaders must resist alcohol and adopt vegan diet.... PR isit only for PCC presidents?,0,0,en,Indian subcontinent,India,"congress,constitution,states,leaders,must,resist,alcohol,adopt,vegan,diet,isit,only,presidents","[('congress', 'n'), (',', None), ('constitution', 'n'), (',', None), ('states', 'n'), (',', None), ('leaders', 'n'), (',', None), ('must', None), (',', None), ('resist', 'v'), (',', None), ('alcohol', 'n'), (',', None), ('adopt', 'n'), (',', None), ('vegan', 'n'), (',', None), ('diet', 'a'), (',', None), ('isit', 'n'), (',', None), (',', None), ('presidents', 'n')]",congress constitution state leader must resist alcohol adopt vegan diet isit president
150,2022-07-30 09:01:33+00:00,1553304781870903296,Agnyastra,@samarrkf Anything &gt; a vegan diet,1,0,en,"Mumbai, India",India,"anything,vegan,diet","[('anything', 'n'), (',', None), ('vegan', 'n'), (',', None), ('diet', 'a')]",anything vegan diet
151,2022-07-30 07:44:41+00:00,1553285436214489090,SouravC90626778,@yourVeganStory Sweetie vegan or following vegan diet is not a social thing it’s a choice…let no one judge you for that,0,0,en,"Maharashtra, India",India,"sweetie,vegan,following,vegan,diet,social,thing,choicelet,judge,that","[('sweetie', 'n'), (',', None), ('vegan', None), (',', None), ('following', 'v'), (',', None), ('vegan', None), (',', None), ('diet', 'a'), (',', None), ('social', 'a'), (',', None), ('thing', 'n'), (',', None), ('choicelet', 'n'), (',', None), ('judge', 'n'), (',', None)]",sweetie vegan follow vegan diet social thing choicelet judge
152,2022-07-29 18:04:05+00:00,1553078926628384769,sandip846,"Dogs may be famous meat lovers, but canines who follow a vegan diet might be a bit healthier, a new survey suggests… https://t.co/NFon8PHePl",0,0,en,Kolkata,India,"dogs,famous,meat,lovers,canines,follow,vegan,diet,might,healthier,survey,suggests","[('dogs', 'n'), (',', None), ('famous', 'a'), (',', None), ('meat', 'n'), (',', None), ('lovers', 'n'), (',', None), ('canines', 'n'), (',', None), ('follow', 'v'), (',', None), ('vegan', None), (',', None), ('diet', 'a'), (',', None), ('might', None), (',', None), ('healthier', 'a'), (',', None), ('survey', 'n'), (',', None), ('suggests', 'v')]",dog famous meat lover canine follow vegan diet might healthy survey suggest
153,2022-07-29 05:02:27+00:00,1552882222331760640,trainwithaxy,"Plant based protein supplement options! 🥦🏋️‍♀️

If you follow a plant-based diet, your plant protein options includ… https://t.co/oazdI4Yr9v",0,0,en,"Pune, India",India,"plant,based,protein,supplement,options,follow,plantbased,diet,your,plant,protein,options,includ","[('plant', 'n'), (',', None), ('based', 'v'), (',', None), ('protein', 'n'), (',', None), ('supplement', 'n'), (',', None), ('options', 'n'), (',', None), ('follow', 'v'), (',', None), ('plantbased', 'v'), (',', None), ('diet', 'a'), (',', None), (',', None), ('plant', 'n'), (',', None), ('protein', 'n'), (',', None), ('options', 'n'), (',', None), ('includ', 'n')]",plant base protein supplement option follow plantbased diet plant protein option includ
154,2022-07-29 03:30:01+00:00,1552858960449110016,JagoBharathJago,"According to the University of #Oxford:
Going #Vegan is the single biggest thing anyone of us can do to halt… https://t.co/sk8e9GOxOl",1,1,en,"Goregaon, Mumbai",India,"according,university,going,single,biggest,thing,anyone,halt","[('according', 'v'), (',', None), ('university', 'n'), (',', None), ('going', 'v'), (',', None), ('single', 'a'), (',', None), ('biggest', 'a'), (',', None), ('thing', 'n'), (',', None), ('anyone', 'n'), (',', None), ('halt', 'n')]",accord university go single big thing anyone halt
155,2022-07-28 16:19:19+00:00,1552690174332526592,_aashana,"I sometimes cheat on my vegan diet -
but I'm trying, I really am. 
I'll get there, you'll see 😔🤞🏻",0,0,en,India,India,"sometimes,cheat,vegan,diet,trying,really,there,youll","[('sometimes', 'r'), (',', None), ('cheat', 'n'), (',', None), ('vegan', 'n'), (',', None), ('diet', 'a'), (',', None), ('trying', 'v'), (',', None), ('really', 'r'), (',', None), (',', None), ('youll', 'n')]",sometimes cheat vegan diet try really
156,2022-07-28 02:44:00+00:00,1552484990721462273,Oneindia,"What is a #VeganDiet and what are it's benefits?
https://t.co/KdsCNJdQJA",0,0,en,India,India,"what,what,benefits","[(',', None), (',', None), ('benefits', 'n')]",benefit
157,2022-07-27 18:21:11+00:00,1552358453775335424,brave_1,When Rohan Gavaskar tries to be Virat Kohli by going on a vegan diet........... https://t.co/3sFEjSUDdB,3,0,en,India,India,"when,rohan,gavaskar,tries,virat,kohli,going,vegan,diet","[(',', None), ('rohan', 'n'), (',', None), ('gavaskar', 'n'), (',', None), ('tries', 'n'), (',', None), ('virat', 'n'), (',', None), ('kohli', 'n'), (',', None), ('going', 'v'), (',', None), ('vegan', None), (',', None), ('diet', 'a')]",rohan gavaskar try virat kohli go vegan diet
158,2022-07-27 12:37:32+00:00,1552271973203357697,Themis_100,"traditional Indian vegetarian diet (unlike vegan) includes dairy (milk, yoghurt etc) which are sources of B12.. https://t.co/GGoBthX5Jp",2,0,en,India,India,"traditional,indian,vegetarian,diet,unlike,vegan,includes,dairy,milk,yoghurt,which,sources","[('traditional', 'a'), (',', None), ('indian', 'a'), (',', None), ('vegetarian', 'a'), (',', None), ('diet', 'a'), (',', None), ('unlike', None), (',', None), ('vegan', 'n'), (',', None), ('includes', 'v'), (',', None), ('dairy', 'n'), (',', None), ('milk', 'n'), (',', None), ('yoghurt', 'n'), (',', None), (',', None), ('sources', 'n')]",traditional indian vegetarian diet unlike vegan include dairy milk yoghurt source
159,2022-07-27 08:24:02+00:00,1552208175696293888,SLSVIndia,"PLANT-BASED DIET BETTER THAN KETO FOR CANCER PREVENTION, RESEARCH SHOWS 

https://t.co/KzhR84iv6l

 #SLSV… https://t.co/Nywcpwv4SD",6,2,en,Mumbai,India,"plantbased,diet,better,than,keto,cancer,prevention,research,shows","[('plantbased', 'v'), (',', None), ('diet', 'a'), (',', None), ('better', 'a'), (',', None), (',', None), ('keto', 'n'), (',', None), ('cancer', 'n'), (',', None), ('prevention', 'n'), (',', None), ('research', 'n'), (',', None), ('shows', 'n')]",plantbased diet good keto cancer prevention research show
160,2022-07-27 07:16:27+00:00,1552191166531006464,ratneshkjain,@SandeepMall recently met a dietician who put me on a vegan diet (No milk/milk products) - my sugar level came down… https://t.co/pBzZxbGFfI,2,0,en,"Mumbai, India",India,"recently,dietician,vegan,diet,milkmilk,products,sugar,level,came,down","[('recently', 'r'), (',', None), ('dietician', 'a'), (',', None), ('vegan', 'a'), (',', None), ('diet', 'a'), (',', None), ('milkmilk', 'n'), (',', None), ('products', 'n'), (',', None), ('sugar', 'n'), (',', None), ('level', 'n'), (',', None), ('came', 'v'), (',', None)]",recently dietician vegan diet milkmilk product sugar level come
161,2022-07-27 04:21:42+00:00,1552147191091048449,Ajx66666540,"@Ravisutanjani Seeing the number of retweets and comments,  I had to first go and check your profile.
And for sure… https://t.co/4VCa4Q0k9l",0,0,en,,India,"seeing,number,retweets,comments,first,check,your,profileand,sure","[('seeing', 'n'), (',', None), ('number', 'n'), (',', None), ('retweets', 'n'), (',', None), ('comments', 'n'), (',', None), ('first', 'r'), (',', None), ('check', 'v'), (',', None), (',', None), ('profileand', 'n'), (',', None), ('sure', 'a')]",seeing number comment first check profileand sure
162,2022-07-26 09:11:08+00:00,1551857642988941312,reverse_factor,"Did you know?🤔

Health is a result of investing in good nutrition. 
.
Join our WhatsApp group for more such health… https://t.co/3pLqNi72RF",0,0,en,"India, Kolkata ",India,"knowhealth,result,investing,good,nutrition,join,whatsapp,group,more,such,health","[('knowhealth', 'n'), (',', None), ('result', 'n'), (',', None), ('investing', 'n'), (',', None), ('good', 'a'), (',', None), ('nutrition', 'n'), (',', None), ('join', 'n'), (',', None), ('whatsapp', 'n'), (',', None), ('group', 'n'), (',', None), (',', None), (',', None), ('health', 'n')]",knowhealth result investing good nutrition join whatsapp group health
163,2022-07-25 16:39:52+00:00,1551608181050462213,plant_made,Intuitive eating is a mental kind of diet that doesn’t focus on the type of food you are consuming but is rather ab… https://t.co/2X9RTEzzXR,0,0,en,India,India,"intuitive,eating,mental,kind,diet,that,doesnt,focus,type,food,consuming,rather","[('intuitive', 'a'), (',', None), ('eating', 'v'), (',', None), ('mental', 'a'), (',', None), ('kind', 'n'), (',', None), ('diet', 'n'), (',', None), (',', None), ('doesnt', 'v'), (',', None), ('focus', 'v'), (',', None), ('type', 'n'), (',', None), ('food', 'n'), (',', None), ('consuming', 'n'), (',', None), ('rather', 'r')]",intuitive eat mental kind diet focus type food consuming rather
164,2022-07-25 09:50:03+00:00,1551505046424023041,lucidillusions_,"@shirinmehrotra @thresholdrose i would imagine London has better services for wildlife protection o_o 

I remember… https://t.co/VqWL5WmbN0",0,0,en,"Mumbai, India",India,"would,imagine,london,better,services,wildlife,protection,remember","[('would', None), (',', None), ('imagine', 'v'), (',', None), ('london', None), (',', None), ('better', 'a'), (',', None), ('services', 'n'), (',', None), ('wildlife', 'n'), (',', None), ('protection', 'n'), (',', None), ('remember', 'v')]",imagine good service wildlife protection remember
165,2022-07-25 07:34:27+00:00,1551470920459436032,Sanjay_Patil__,"@KaduAmol @Roney4DF @Animalrights616 Agree with you Amol.. I have seen people in the US who follow vegan diet, don'… https://t.co/9JZdgqYKUQ",1,0,en,India,India,"agree,with,amol,have,seen,people,follow,vegan,diet","[('agree', 'n'), (',', None), (',', None), ('amol', 'n'), (',', None), (',', None), ('seen', 'v'), (',', None), ('people', 'n'), (',', None), ('follow', 'v'), (',', None), ('vegan', None), (',', None), ('diet', 'a')]",agree amol see people follow vegan diet
166,2022-07-25 03:54:13+00:00,1551415498268483588,reverse_factor,"Myth Breaker❌
Let us know if it is True or False 👇
.
Join our WhatsApp group for more such health tips

Link -… https://t.co/bEqI0V2tXP",0,0,en,"India, Kolkata ",India,"myth,breakerlet,know,true,false,join,whatsapp,group,more,such,health,tipslink","[('myth', 'n'), (',', None), ('breakerlet', 'n'), (',', None), ('know', 'v'), (',', None), ('true', 'a'), (',', None), ('false', 'a'), (',', None), ('join', 'n'), (',', None), ('whatsapp', 'n'), (',', None), ('group', 'n'), (',', None), (',', None), (',', None), ('health', 'n'), (',', None), ('tipslink', 'n')]",myth breakerlet know true false join whatsapp group health tipslink
167,2022-07-25 03:35:24+00:00,1551410762647609345,reverse_factor,"Did you know?🤔

Health is a result of investing in good nutrition. 
.
Join our WhatsApp group for more such health… https://t.co/4R3seMT2RH",0,0,en,"India, Kolkata ",India,"knowhealth,result,investing,good,nutrition,join,whatsapp,group,more,such,health","[('knowhealth', 'n'), (',', None), ('result', 'n'), (',', None), ('investing', 'n'), (',', None), ('good', 'a'), (',', None), ('nutrition', 'n'), (',', None), ('join', 'n'), (',', None), ('whatsapp', 'n'), (',', None), ('group', 'n'), (',', None), (',', None), (',', None), ('health', 'n')]",knowhealth result investing good nutrition join whatsapp group health
168,2022-07-25 00:14:59+00:00,1551360325181587456,dontbehumble,@ultrarotom @rashidakhan1977 Vegan alternatives of chicken are made for people with weak will who cannot control th… https://t.co/p7hraTFspg,1,0,en,Mumbai,India,"vegan,alternatives,chicken,made,people,with,weak,will,cannot,control","[('vegan', 'n'), (',', None), ('alternatives', 'n'), (',', None), ('chicken', 'n'), (',', None), ('made', 'v'), (',', None), ('people', 'n'), (',', None), (',', None), ('weak', 'a'), (',', None), (',', None), (',', None), ('control', 'n')]",vegan alternative chicken make people weak control
